event_change,start_time,end_time,duration,state,most_implicated_var
2075,2018-03-27 20:20:00,2018-03-27 20:20:00,0.0,Degraded,
2077,2018-03-27 21:55:00,2018-03-27 21:55:00,0.0,Degraded,
2079,2018-03-28 17:35:00,2018-03-28 17:35:00,0.0,Degraded,
2081,2018-03-29 16:00:00,2018-03-29 16:00:00,0.0,Degraded,
2083,2018-03-29 22:40:00,2018-03-29 22:40:00,0.0,Degraded,
2085,2018-03-30 10:55:00,2018-03-30 10:55:00,0.0,Degraded,
2087,2018-03-30 17:00:00,2018-03-30 17:00:00,0.0,Degraded,
2089,2018-03-30 17:20:00,2018-03-30 17:20:00,0.0,Degraded,
2091,2018-03-31 07:45:00,2018-03-31 07:45:00,0.0,Degraded,
2093,2018-04-01 07:30:00,2018-04-01 07:30:00,0.0,Degraded,
2095,2018-04-01 11:30:00,2018-04-01 11:30:00,0.0,Degraded,
2097,2018-04-01 20:40:00,2018-04-01 20:40:00,0.0,Degraded,
2099,2018-04-02 03:25:00,2018-04-02 03:25:00,0.0,Degraded,
2101,2018-04-03 03:05:00,2018-04-03 03:05:00,0.0,Degraded,
2103,2018-04-05 01:30:00,2018-04-05 01:30:00,0.0,Degraded,
2105,2018-04-05 06:30:00,2018-04-05 06:30:00,0.0,Degraded,
2107,2018-04-05 19:45:00,2018-04-05 19:45:00,0.0,Degraded,
2109,2018-04-05 20:50:00,2018-04-05 20:50:00,0.0,Degraded,
2111,2018-04-06 07:40:00,2018-04-06 07:40:00,0.0,Degraded,
2113,2018-04-06 09:05:00,2018-04-06 09:05:00,0.0,Degraded,
2115,2018-04-06 11:25:00,2018-04-06 11:25:00,0.0,Degraded,
2117,2018-04-06 14:45:00,2018-04-06 14:45:00,0.0,Degraded,
2119,2018-04-07 00:15:00,2018-04-07 00:15:00,0.0,Degraded,
2121,2018-04-07 00:55:00,2018-04-07 00:55:00,0.0,Degraded,
2123,2018-04-07 09:05:00,2018-04-07 09:05:00,0.0,Degraded,
2125,2018-04-08 17:55:00,2018-04-08 17:55:00,0.0,Degraded,
2127,2018-04-09 20:10:00,2018-04-09 20:10:00,0.0,Degraded,
2129,2018-04-10 02:25:00,2018-04-10 02:25:00,0.0,Degraded,
2131,2018-04-10 02:45:00,2018-04-10 02:45:00,0.0,Degraded,
2133,2018-04-12 03:25:00,2018-04-12 03:25:00,0.0,Degraded,
2135,2018-04-12 08:00:00,2018-04-12 08:00:00,0.0,Degraded,
2137,2018-04-12 21:35:00,2018-04-12 21:35:00,0.0,Degraded,
2139,2018-04-13 02:30:00,2018-04-13 02:30:00,0.0,Degraded,
2141,2018-04-13 18:25:00,2018-04-13 18:25:00,0.0,Degraded,
2143,2018-04-15 04:30:00,2018-04-15 04:30:00,0.0,Degraded,
2145,2018-04-15 14:20:00,2018-04-15 14:20:00,0.0,Degraded,
2147,2018-04-15 18:00:00,2018-04-15 18:00:00,0.0,Normal,
2149,2018-04-15 19:15:00,2018-04-15 19:15:00,0.0,Degraded,
2151,2018-04-15 20:25:00,2018-04-15 20:25:00,0.0,Degraded,
2153,2018-04-16 03:10:00,2018-04-16 03:10:00,0.0,Degraded,
2155,2018-04-16 06:35:00,2018-04-16 06:35:00,0.0,Degraded,
2157,2018-04-16 22:20:00,2018-04-16 22:20:00,0.0,Degraded,
2159,2018-04-17 01:05:00,2018-04-17 01:05:00,0.0,Degraded,
2161,2018-04-18 00:20:00,2018-04-18 00:20:00,0.0,Degraded,
2163,2018-04-18 14:40:00,2018-04-18 14:40:00,0.0,Degraded,
2165,2018-04-20 18:45:00,2018-04-20 18:45:00,0.0,Degraded,
2167,2018-04-21 12:45:00,2018-04-21 12:45:00,0.0,Degraded,
2169,2018-04-23 09:50:00,2018-04-23 09:50:00,0.0,Degraded,
2171,2018-04-23 15:55:00,2018-04-23 15:55:00,0.0,Degraded,
2173,2018-04-23 19:15:00,2018-04-23 19:15:00,0.0,Degraded,
2175,2018-04-25 06:30:00,2018-04-25 06:30:00,0.0,Degraded,
2177,2018-04-25 06:55:00,2018-04-25 06:55:00,0.0,Degraded,
2179,2018-04-25 22:30:00,2018-04-25 22:30:00,0.0,Degraded,
2181,2018-04-26 16:50:00,2018-04-26 16:50:00,0.0,Degraded,
2183,2018-04-27 05:30:00,2018-04-27 05:30:00,0.0,Degraded,
2185,2018-04-27 10:35:00,2018-04-27 10:35:00,0.0,Degraded,
2187,2018-04-27 15:45:00,2018-04-27 15:45:00,0.0,Degraded,
2189,2018-04-28 00:20:00,2018-04-28 00:20:00,0.0,Degraded,
2191,2018-04-28 18:00:00,2018-04-28 18:00:00,0.0,Degraded,
2193,2018-04-28 22:05:00,2018-04-28 22:05:00,0.0,Degraded,
2195,2018-04-29 09:10:00,2018-04-29 09:10:00,0.0,Degraded,
2197,2018-04-29 17:55:00,2018-04-29 17:55:00,0.0,Degraded,
2199,2018-04-29 19:25:00,2018-04-29 19:25:00,0.0,Degraded,
2201,2018-04-30 08:00:00,2018-04-30 08:00:00,0.0,Degraded,
2203,2018-04-30 10:50:00,2018-04-30 10:50:00,0.0,Degraded,
2205,2018-04-30 13:55:00,2018-04-30 13:55:00,0.0,Degraded,
2207,2018-04-30 19:55:00,2018-04-30 19:55:00,0.0,Degraded,
2209,2018-05-01 16:40:00,2018-05-01 16:40:00,0.0,Degraded,
2211,2018-05-02 19:00:00,2018-05-02 19:00:00,0.0,Degraded,
2213,2018-05-02 19:55:00,2018-05-02 19:55:00,0.0,Degraded,
2215,2018-05-03 00:45:00,2018-05-03 00:45:00,0.0,Degraded,
2217,2018-05-03 01:10:00,2018-05-03 01:10:00,0.0,Degraded,
2219,2018-05-03 02:20:00,2018-05-03 02:20:00,0.0,Degraded,
2221,2018-05-04 11:00:00,2018-05-04 11:00:00,0.0,Degraded,
2223,2018-05-05 06:50:00,2018-05-05 06:50:00,0.0,Degraded,
2225,2018-05-05 14:20:00,2018-05-05 14:20:00,0.0,Degraded,
2227,2018-05-05 21:45:00,2018-05-05 21:45:00,0.0,Degraded,
2229,2018-05-07 09:45:00,2018-05-07 09:45:00,0.0,Degraded,
2231,2018-05-07 12:15:00,2018-05-07 12:15:00,0.0,Degraded,
2233,2018-05-08 02:50:00,2018-05-08 02:50:00,0.0,Degraded,
2235,2018-05-09 07:00:00,2018-05-09 07:00:00,0.0,Degraded,
2237,2018-05-09 16:05:00,2018-05-09 16:05:00,0.0,Degraded,
2239,2018-05-09 21:15:00,2018-05-09 21:15:00,0.0,Degraded,
2241,2018-05-10 20:20:00,2018-05-10 20:20:00,0.0,Degraded,
2243,2018-05-10 22:50:00,2018-05-10 22:50:00,0.0,Degraded,
2245,2018-05-11 06:40:00,2018-05-11 06:40:00,0.0,Degraded,
2247,2018-05-11 13:35:00,2018-05-11 13:35:00,0.0,Degraded,
2249,2018-05-12 20:35:00,2018-05-12 20:35:00,0.0,Degraded,
2251,2018-05-15 10:10:00,2018-05-15 10:10:00,0.0,Degraded,
2253,2018-05-16 15:45:00,2018-05-16 15:45:00,0.0,Degraded,
2255,2018-05-16 19:10:00,2018-05-16 19:10:00,0.0,Degraded,
2257,2018-05-17 19:05:00,2018-05-17 19:05:00,0.0,Degraded,
2259,2018-05-18 19:30:00,2018-05-18 19:30:00,0.0,Degraded,
2261,2018-05-19 11:10:00,2018-05-19 11:10:00,0.0,Degraded,
2263,2018-05-19 20:30:00,2018-05-19 20:30:00,0.0,Degraded,
2265,2018-05-19 21:50:00,2018-05-19 21:50:00,0.0,Degraded,
2267,2018-05-20 15:25:00,2018-05-20 15:25:00,0.0,Degraded,
2269,2018-05-22 01:45:00,2018-05-22 01:45:00,0.0,Degraded,
2271,2018-05-23 04:50:00,2018-05-23 04:50:00,0.0,Degraded,
2273,2018-05-23 13:45:00,2018-05-23 13:45:00,0.0,Degraded,
2275,2018-05-23 20:40:00,2018-05-23 20:40:00,0.0,Degraded,
2277,2018-05-24 08:55:00,2018-05-24 08:55:00,0.0,Degraded,
2279,2018-05-26 06:25:00,2018-05-26 06:25:00,0.0,Degraded,
2281,2018-05-26 09:05:00,2018-05-26 09:05:00,0.0,Degraded,
2283,2018-05-26 19:30:00,2018-05-26 19:30:00,0.0,Degraded,
2285,2018-05-26 20:55:00,2018-05-26 20:55:00,0.0,Degraded,
2287,2018-05-27 00:35:00,2018-05-27 00:35:00,0.0,Degraded,
2289,2018-05-28 01:05:00,2018-05-28 01:05:00,0.0,Degraded,
2291,2018-05-28 08:30:00,2018-05-28 08:30:00,0.0,Degraded,
2293,2018-05-28 11:25:00,2018-05-28 11:25:00,0.0,Degraded,
2295,2018-05-28 16:15:00,2018-05-28 16:15:00,0.0,Degraded,
2297,2018-05-29 00:20:00,2018-05-29 00:20:00,0.0,Degraded,
2299,2018-05-29 10:40:00,2018-05-29 10:40:00,0.0,Degraded,
2301,2018-05-29 18:40:00,2018-05-29 18:40:00,0.0,Degraded,
2303,2018-05-30 00:55:00,2018-05-30 00:55:00,0.0,Degraded,
2305,2018-05-30 02:55:00,2018-05-30 02:55:00,0.0,Degraded,
2307,2018-05-30 05:30:00,2018-05-30 05:30:00,0.0,Degraded,
2309,2018-05-30 09:40:00,2018-05-30 09:40:00,0.0,Degraded,
2311,2018-05-30 17:10:00,2018-05-30 17:10:00,0.0,Degraded,
2313,2018-05-31 08:50:00,2018-05-31 08:50:00,0.0,Normal,
2315,2018-05-31 12:15:00,2018-05-31 12:15:00,0.0,Degraded,
2317,2018-06-01 00:35:00,2018-06-01 00:35:00,0.0,Degraded,
2319,2018-06-01 08:35:00,2018-06-01 08:35:00,0.0,Degraded,
2321,2018-06-01 19:10:00,2018-06-01 19:10:00,0.0,Degraded,
2323,2018-06-03 00:20:00,2018-06-03 00:20:00,0.0,Degraded,
2325,2018-06-03 03:30:00,2018-06-03 03:30:00,0.0,Degraded,
2327,2018-06-03 05:45:00,2018-06-03 05:45:00,0.0,Degraded,
2329,2018-06-03 09:05:00,2018-06-03 09:05:00,0.0,Degraded,
2331,2018-06-03 14:20:00,2018-06-03 14:20:00,0.0,Degraded,
2333,2018-06-03 22:00:00,2018-06-03 22:00:00,0.0,Degraded,
2335,2018-06-03 22:55:00,2018-06-03 22:55:00,0.0,Degraded,
2337,2018-06-05 17:20:00,2018-06-05 17:20:00,0.0,Degraded,
2339,2018-06-05 21:35:00,2018-06-05 21:35:00,0.0,Degraded,
2341,2018-06-06 20:25:00,2018-06-06 20:25:00,0.0,Degraded,
2343,2018-06-07 18:55:00,2018-06-07 18:55:00,0.0,Degraded,
2345,2018-06-08 00:10:00,2018-06-08 00:10:00,0.0,Degraded,
2347,2018-06-08 14:10:00,2018-06-08 14:10:00,0.0,Degraded,
2349,2018-06-09 00:45:00,2018-06-09 00:45:00,0.0,Degraded,
2351,2018-06-09 01:25:00,2018-06-09 01:25:00,0.0,Degraded,
2353,2018-06-09 04:00:00,2018-06-09 04:05:00,0.08333333333333333,Degraded,Cyclone_Material_Temp
2355,2018-06-09 13:15:00,2018-06-09 13:15:00,0.0,Degraded,
2357,2018-06-09 17:35:00,2018-06-09 17:35:00,0.0,Degraded,
2359,2018-06-09 18:25:00,2018-06-09 18:25:00,0.0,Degraded,
2361,2018-06-10 05:40:00,2018-06-10 05:40:00,0.0,Degraded,
2363,2018-06-10 22:50:00,2018-06-10 22:50:00,0.0,Degraded,
2365,2018-06-11 01:00:00,2018-06-11 01:00:00,0.0,Degraded,
2367,2018-06-14 23:45:00,2018-06-14 23:45:00,0.0,Degraded,
2369,2018-06-15 04:25:00,2018-06-15 04:25:00,0.0,Degraded,
2371,2018-06-15 17:15:00,2018-06-15 17:15:00,0.0,Degraded,
2373,2018-06-15 22:00:00,2018-06-15 22:00:00,0.0,Degraded,
2375,2018-06-16 22:25:00,2018-06-16 22:25:00,0.0,Degraded,
2377,2018-06-18 01:10:00,2018-06-18 01:10:00,0.0,Degraded,
2379,2018-06-18 01:20:00,2018-06-18 01:20:00,0.0,Degraded,
2381,2018-06-18 18:20:00,2018-06-18 18:20:00,0.0,Normal,
2383,2018-06-18 22:55:00,2018-06-18 22:55:00,0.0,Degraded,
2385,2018-06-20 18:30:00,2018-06-20 18:30:00,0.0,Degraded,
2387,2018-06-21 17:20:00,2018-06-21 17:20:00,0.0,Degraded,
2389,2018-06-22 01:40:00,2018-06-22 01:40:00,0.0,Degraded,
2391,2018-06-22 17:00:00,2018-06-22 17:00:00,0.0,Degraded,
2393,2018-06-23 11:45:00,2018-06-23 11:45:00,0.0,Degraded,
2395,2018-06-24 17:20:00,2018-06-24 17:20:00,0.0,Degraded,
2397,2018-06-24 19:20:00,2018-06-24 19:20:00,0.0,Degraded,
2399,2018-06-26 20:40:00,2018-06-26 20:40:00,0.0,Degraded,
2401,2018-06-26 23:40:00,2018-06-26 23:40:00,0.0,Degraded,
2403,2018-06-27 10:45:00,2018-06-27 10:45:00,0.0,Degraded,
2405,2018-06-27 16:15:00,2018-06-27 16:15:00,0.0,Degraded,
2407,2018-06-27 19:15:00,2018-06-27 19:15:00,0.0,Degraded,
2409,2018-06-28 12:45:00,2018-06-28 12:45:00,0.0,Degraded,
2411,2018-06-29 13:45:00,2018-06-29 13:45:00,0.0,Degraded,
2413,2018-06-30 17:30:00,2018-06-30 17:30:00,0.0,Degraded,
2415,2018-07-04 00:15:00,2018-07-04 00:15:00,0.0,Degraded,
2417,2018-07-05 18:45:00,2018-07-05 18:45:00,0.0,Degraded,
2419,2018-07-07 02:00:00,2018-07-07 02:00:00,0.0,Degraded,
2421,2018-07-08 07:10:00,2018-07-08 07:10:00,0.0,Degraded,
2423,2018-07-08 23:30:00,2018-07-08 23:30:00,0.0,Degraded,
2425,2018-07-09 12:30:00,2018-07-09 12:30:00,0.0,Degraded,
2427,2018-07-10 06:55:00,2018-07-10 06:55:00,0.0,Degraded,
2429,2018-07-11 02:50:00,2018-07-11 02:50:00,0.0,Degraded,
2431,2018-07-11 15:15:00,2018-07-11 15:15:00,0.0,Degraded,
2433,2018-07-13 21:45:00,2018-07-13 21:45:00,0.0,Degraded,
2435,2018-07-16 01:45:00,2018-07-16 01:45:00,0.0,Degraded,
2437,2018-07-16 12:05:00,2018-07-16 12:05:00,0.0,Degraded,
2439,2018-07-18 06:25:00,2018-07-18 06:25:00,0.0,Degraded,
2441,2018-07-18 06:35:00,2018-07-18 06:35:00,0.0,Degraded,
2443,2018-07-18 17:55:00,2018-07-18 17:55:00,0.0,Degraded,
2445,2018-07-18 22:00:00,2018-07-18 22:00:00,0.0,Degraded,
2447,2018-07-19 12:55:00,2018-07-19 12:55:00,0.0,Degraded,
2449,2018-07-20 07:50:00,2018-07-20 07:50:00,0.0,Degraded,
2451,2018-07-21 05:10:00,2018-07-21 05:10:00,0.0,Degraded,
2453,2018-07-21 07:50:00,2018-07-21 07:50:00,0.0,Degraded,
2455,2018-07-22 07:10:00,2018-07-22 07:10:00,0.0,Degraded,
2457,2018-07-23 10:50:00,2018-07-23 10:50:00,0.0,Degraded,
2459,2018-07-23 14:55:00,2018-07-23 14:55:00,0.0,Degraded,
2461,2018-07-25 14:25:00,2018-07-25 14:25:00,0.0,Degraded,
2463,2018-07-27 04:00:00,2018-07-27 04:05:00,0.08333333333333333,Degraded,Cyclone_Gas_Outlet_Temp
2465,2018-07-27 06:55:00,2018-07-27 06:55:00,0.0,Degraded,
2467,2018-07-28 00:50:00,2018-07-28 00:50:00,0.0,Degraded,
2469,2018-07-28 17:35:00,2018-07-28 17:35:00,0.0,Degraded,
2471,2018-07-29 19:35:00,2018-07-29 19:35:00,0.0,Degraded,
2473,2018-07-30 23:20:00,2018-07-30 23:20:00,0.0,Degraded,
2475,2018-07-31 18:10:00,2018-07-31 18:10:00,0.0,Degraded,
2477,2018-07-31 23:40:00,2018-07-31 23:40:00,0.0,Degraded,
2479,2018-08-01 04:45:00,2018-08-01 04:45:00,0.0,Degraded,
2481,2018-08-02 04:05:00,2018-08-02 04:05:00,0.0,Normal,
2483,2018-08-02 18:50:00,2018-08-02 18:50:00,0.0,Degraded,
2485,2018-08-04 13:30:00,2018-08-04 13:30:00,0.0,Degraded,
2487,2018-08-04 18:20:00,2018-08-04 18:20:00,0.0,Degraded,
2489,2018-08-06 14:35:00,2018-08-06 14:35:00,0.0,Degraded,
2491,2018-08-06 16:45:00,2018-08-06 16:45:00,0.0,Degraded,
2493,2018-08-07 04:45:00,2018-08-07 04:45:00,0.0,Degraded,
2495,2018-08-07 09:10:00,2018-08-07 09:10:00,0.0,Degraded,
2497,2018-08-07 12:35:00,2018-08-07 12:35:00,0.0,Degraded,
2499,2018-08-08 07:00:00,2018-08-08 07:00:00,0.0,Degraded,
2501,2018-08-10 07:55:00,2018-08-10 07:55:00,0.0,Degraded,
2503,2018-08-14 20:30:00,2018-08-14 20:30:00,0.0,Degraded,
2505,2018-08-15 12:05:00,2018-08-15 12:05:00,0.0,Degraded,
2507,2018-08-16 09:10:00,2018-08-16 09:10:00,0.0,Degraded,
2509,2018-08-17 05:00:00,2018-08-17 05:00:00,0.0,Degraded,
2511,2018-08-17 05:30:00,2018-08-17 05:30:00,0.0,Degraded,
2513,2018-08-17 10:25:00,2018-08-17 10:25:00,0.0,Degraded,
2515,2018-08-17 16:20:00,2018-08-17 16:20:00,0.0,Degraded,
2517,2018-08-18 10:50:00,2018-08-18 10:50:00,0.0,Degraded,
2519,2018-08-18 13:25:00,2018-08-18 13:25:00,0.0,Degraded,
2521,2018-08-18 23:45:00,2018-08-18 23:45:00,0.0,Degraded,
2523,2018-08-19 11:35:00,2018-08-19 11:35:00,0.0,Degraded,
2525,2018-08-19 22:35:00,2018-08-19 22:35:00,0.0,Degraded,
2527,2018-08-20 01:10:00,2018-08-20 01:10:00,0.0,Degraded,
2529,2018-08-20 19:10:00,2018-08-20 19:10:00,0.0,Degraded,
2531,2018-08-21 01:05:00,2018-08-21 01:05:00,0.0,Degraded,
2533,2018-08-21 01:40:00,2018-08-21 01:45:00,0.08333333333333333,Degraded,Cyclone_Inlet_Gas_Temp
2535,2018-08-23 12:25:00,2018-08-23 12:25:00,0.0,Degraded,
2537,2018-08-25 12:55:00,2018-08-25 12:55:00,0.0,Degraded,
2539,2018-08-27 20:45:00,2018-08-27 20:45:00,0.0,Degraded,
2541,2018-08-28 14:10:00,2018-08-28 14:10:00,0.0,Degraded,
2543,2018-08-28 19:00:00,2018-08-28 19:00:00,0.0,Degraded,
2545,2018-08-29 06:20:00,2018-08-29 06:20:00,0.0,Degraded,
2547,2018-08-29 23:50:00,2018-08-29 23:50:00,0.0,Degraded,
2549,2018-08-30 02:10:00,2018-08-30 02:10:00,0.0,Degraded,
2551,2018-08-30 06:30:00,2018-08-30 06:30:00,0.0,Degraded,
2553,2018-08-30 14:20:00,2018-08-30 14:20:00,0.0,Degraded,
2555,2018-09-01 01:45:00,2018-09-01 01:45:00,0.0,Degraded,
2557,2018-09-01 04:20:00,2018-09-01 04:20:00,0.0,Degraded,
2559,2018-09-02 18:15:00,2018-09-02 18:15:00,0.0,Normal,
2561,2018-09-04 16:20:00,2018-09-04 16:20:00,0.0,Degraded,
2563,2018-09-07 14:20:00,2018-09-07 14:20:00,0.0,Degraded,
2565,2018-09-08 07:50:00,2018-09-08 07:50:00,0.0,Degraded,
2567,2018-09-09 12:50:00,2018-09-09 12:50:00,0.0,Degraded,
2569,2018-09-10 02:35:00,2018-09-10 02:35:00,0.0,Degraded,
2571,2018-09-11 18:25:00,2018-09-11 18:25:00,0.0,Degraded,
2573,2018-09-12 20:05:00,2018-09-12 20:05:00,0.0,Degraded,
2575,2018-09-14 18:00:00,2018-09-14 18:00:00,0.0,Degraded,
2577,2018-09-14 22:25:00,2018-09-14 22:25:00,0.0,Degraded,
2579,2018-09-15 09:45:00,2018-09-15 09:45:00,0.0,Degraded,
2581,2018-09-15 18:20:00,2018-09-15 18:20:00,0.0,Normal,
2583,2018-09-17 08:00:00,2018-09-17 08:00:00,0.0,Degraded,
2585,2018-09-24 19:35:00,2018-09-24 19:35:00,0.0,Degraded,
2587,2018-09-26 17:45:00,2018-09-26 17:45:00,0.0,Degraded,
2589,2018-09-30 05:15:00,2018-09-30 05:15:00,0.0,Degraded,
2591,2018-10-10 05:45:00,2018-10-10 05:45:00,0.0,Degraded,
2593,2018-10-17 18:40:00,2018-10-17 18:40:00,0.0,Degraded,
2595,2018-10-18 17:50:00,2018-10-18 17:50:00,0.0,Degraded,
2597,2018-10-25 03:35:00,2018-10-25 03:35:00,0.0,Degraded,
2599,2018-11-10 13:20:00,2018-11-10 13:20:00,0.0,Degraded,
2601,2018-11-13 15:50:00,2018-11-13 15:50:00,0.0,Degraded,
2603,2018-11-30 07:25:00,2018-11-30 07:25:00,0.0,Degraded,
2605,2019-03-31 02:40:00,2019-03-31 02:40:00,0.0,Normal,
2607,2019-05-08 14:05:00,2019-05-08 14:05:00,0.0,Normal,
2609,2019-05-19 18:30:00,2019-05-19 18:30:00,0.0,Normal,
2611,2019-05-21 12:10:00,2019-05-21 12:10:00,0.0,Normal,
2613,2019-06-01 17:25:00,2019-06-01 17:25:00,0.0,Normal,
2615,2019-06-01 22:05:00,2019-06-01 22:05:00,0.0,Normal,
2617,2019-06-09 22:30:00,2019-06-09 22:30:00,0.0,Normal,
2619,2019-06-15 20:30:00,2019-06-15 20:30:00,0.0,Normal,
2621,2019-06-24 14:45:00,2019-06-24 14:45:00,0.0,Normal,
2623,2019-07-18 09:30:00,2019-07-18 09:30:00,0.0,Normal,
2625,2019-07-20 17:20:00,2019-07-20 17:20:00,0.0,Normal,
2627,2019-07-29 00:25:00,2019-07-29 00:25:00,0.0,Normal,
2629,2019-08-17 09:30:00,2019-08-17 09:30:00,0.0,Normal,
2631,2019-08-30 21:35:00,2019-08-30 21:35:00,0.0,Normal,
2633,2019-09-03 04:40:00,2019-09-03 04:40:00,0.0,Normal,
2635,2019-09-06 02:20:00,2019-09-06 02:20:00,0.0,Normal,
2637,2019-09-08 09:10:00,2019-09-08 09:10:00,0.0,Normal,
2639,2019-09-12 04:20:00,2019-09-12 04:20:00,0.0,Normal,
2641,2019-09-18 11:30:00,2019-09-18 11:30:00,0.0,Normal,
2643,2019-09-18 15:10:00,2019-09-18 15:10:00,0.0,Normal,
2645,2019-09-18 22:40:00,2019-09-18 22:40:00,0.0,Normal,
2647,2019-09-20 14:10:00,2019-09-20 14:10:00,0.0,Normal,
2649,2019-09-23 20:40:00,2019-09-23 20:40:00,0.0,Normal,
2651,2019-09-26 06:55:00,2019-09-26 06:55:00,0.0,Normal,
2653,2019-09-26 14:10:00,2019-09-26 14:10:00,0.0,Normal,
2655,2019-09-26 15:35:00,2019-09-26 15:35:00,0.0,Normal,
2657,2019-09-26 23:40:00,2019-09-26 23:40:00,0.0,Normal,
2659,2019-09-27 02:25:00,2019-09-27 02:25:00,0.0,Normal,
2661,2019-09-27 02:35:00,2019-09-27 02:35:00,0.0,Normal,
2663,2019-09-27 06:00:00,2019-09-27 06:00:00,0.0,Normal,
2665,2019-09-29 09:05:00,2019-09-29 09:05:00,0.0,Normal,
2667,2019-09-29 11:10:00,2019-09-29 11:10:00,0.0,Normal,
2669,2019-09-30 00:10:00,2019-09-30 00:10:00,0.0,Normal,
2671,2019-10-01 05:15:00,2019-10-01 05:15:00,0.0,Normal,
2673,2019-10-01 16:35:00,2019-10-01 16:40:00,0.08333333333333333,Normal,Cyclone_Material_Temp
2675,2019-10-01 20:00:00,2019-10-01 20:00:00,0.0,Normal,
2677,2019-10-01 23:00:00,2019-10-01 23:00:00,0.0,Normal,
2679,2019-10-02 05:00:00,2019-10-02 05:00:00,0.0,Normal,
2681,2019-10-03 06:25:00,2019-10-03 06:25:00,0.0,Normal,
2683,2019-10-03 13:40:00,2019-10-03 13:40:00,0.0,Normal,
2685,2019-10-03 17:10:00,2019-10-03 17:10:00,0.0,Normal,
2687,2019-10-03 21:55:00,2019-10-03 21:55:00,0.0,Normal,
2689,2019-10-04 00:05:00,2019-10-04 00:05:00,0.0,Normal,
2691,2019-10-04 01:35:00,2019-10-04 01:35:00,0.0,Normal,
2693,2019-10-04 09:55:00,2019-10-04 09:55:00,0.0,Normal,
2695,2019-10-04 13:55:00,2019-10-04 13:55:00,0.0,Normal,
2697,2019-10-04 17:00:00,2019-10-04 17:00:00,0.0,Normal,
2699,2019-10-04 19:40:00,2019-10-04 19:40:00,0.0,Normal,
2701,2019-10-04 20:30:00,2019-10-04 20:30:00,0.0,Normal,
2703,2019-10-04 22:45:00,2019-10-04 22:45:00,0.0,Normal,
2705,2019-10-05 00:05:00,2019-10-05 00:05:00,0.0,Normal,
2707,2019-10-05 02:05:00,2019-10-05 02:05:00,0.0,Normal,
2709,2019-10-05 02:50:00,2019-10-05 02:50:00,0.0,Normal,
2711,2019-10-05 05:45:00,2019-10-05 05:45:00,0.0,Normal,
2713,2019-10-05 07:10:00,2019-10-05 07:10:00,0.0,Normal,
2715,2019-10-05 17:45:00,2019-10-05 17:45:00,0.0,Normal,
2717,2019-10-05 19:35:00,2019-10-05 19:35:00,0.0,Normal,
2719,2019-10-05 22:45:00,2019-10-05 22:45:00,0.0,Normal,
2721,2019-10-06 10:00:00,2019-10-06 10:00:00,0.0,Normal,
2723,2019-10-06 15:00:00,2019-10-06 15:00:00,0.0,Normal,
2725,2019-10-06 16:30:00,2019-10-06 16:30:00,0.0,Normal,
2727,2019-10-06 18:00:00,2019-10-06 18:00:00,0.0,Normal,
2729,2019-10-07 00:40:00,2019-10-07 00:40:00,0.0,Normal,
2731,2019-10-07 01:50:00,2019-10-07 01:50:00,0.0,Normal,
2733,2019-10-07 02:05:00,2019-10-07 02:05:00,0.0,Normal,
2735,2019-10-07 04:05:00,2019-10-07 04:05:00,0.0,Normal,
2737,2019-10-07 06:10:00,2019-10-07 06:10:00,0.0,Normal,
2739,2019-10-07 07:35:00,2019-10-07 07:35:00,0.0,Normal,
2741,2019-10-07 08:00:00,2019-10-07 08:00:00,0.0,Normal,
2743,2019-10-07 15:40:00,2019-10-07 15:40:00,0.0,Normal,
2745,2019-10-07 18:50:00,2019-10-07 18:50:00,0.0,Normal,
2747,2019-10-07 19:20:00,2019-10-07 19:20:00,0.0,Normal,
2749,2019-10-08 00:25:00,2019-10-08 00:25:00,0.0,Normal,
2751,2019-10-08 02:35:00,2019-10-08 02:35:00,0.0,Normal,
2753,2019-10-08 04:45:00,2019-10-08 04:45:00,0.0,Normal,
2755,2019-10-08 06:35:00,2019-10-08 06:35:00,0.0,Normal,
2757,2019-10-08 08:45:00,2019-10-08 08:45:00,0.0,Normal,
2759,2019-10-08 11:55:00,2019-10-08 11:55:00,0.0,Normal,
2761,2019-10-08 12:30:00,2019-10-08 12:30:00,0.0,Normal,
2763,2019-10-08 14:50:00,2019-10-08 14:50:00,0.0,Normal,
2765,2019-10-08 18:10:00,2019-10-08 18:10:00,0.0,Normal,
2767,2019-10-08 21:20:00,2019-10-08 21:20:00,0.0,Normal,
2769,2019-10-08 22:55:00,2019-10-08 22:55:00,0.0,Normal,
2771,2019-10-08 23:10:00,2019-10-08 23:10:00,0.0,Normal,
2773,2019-10-08 23:45:00,2019-10-08 23:45:00,0.0,Normal,
2775,2019-10-09 00:10:00,2019-10-09 00:15:00,0.08333333333333333,Normal,Cyclone_Gas_Outlet_Temp
2777,2019-10-09 03:05:00,2019-10-09 03:05:00,0.0,Normal,
2779,2019-10-09 03:45:00,2019-10-09 03:45:00,0.0,Normal,
2781,2019-10-09 04:05:00,2019-10-09 04:05:00,0.0,Normal,
2783,2019-10-09 05:10:00,2019-10-09 05:10:00,0.0,Normal,
2785,2019-10-09 05:35:00,2019-10-09 05:35:00,0.0,Normal,
2787,2019-10-09 06:00:00,2019-10-09 06:00:00,0.0,Normal,
2789,2019-10-09 07:25:00,2019-10-09 07:25:00,0.0,Normal,
